spatial id,temporal id,Target (normal),Normal target,occurrence t-11,occurrence t-10,occurrence t-9,occurrence t-8,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,394,0.0,0.0,1,1,1,1,1,0,0,1,1,1,0,0
3,395,0.0,0.0,1,1,1,1,0,0,1,1,1,0,0,1
3,396,0.0,0.0,1,1,1,0,0,1,1,1,0,0,1,1
3,397,0.0,0.0,1,1,0,0,1,1,1,0,0,1,1,0
3,398,0.0,0.0,1,0,0,1,1,1,0,0,1,1,0,0
3,399,1.0,1.0,0,0,1,1,1,0,0,1,1,0,0,1
3,400,0.0,0.0,0,1,1,1,0,0,1,1,0,0,1,0
3,401,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,1
3,402,0.0,0.0,1,1,0,0,1,1,0,0,1,0,1,0
3,403,0.0,0.0,1,0,0,1,1,0,0,1,0,1,0,0
3,404,0.0,0.0,0,0,1,1,0,0,1,0,1,0,0,0
3,405,1.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0
3,406,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0
3,407,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0
3,408,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0
3,409,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1
3,410,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0
3,411,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0
3,412,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0
3,413,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
3,414,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
3,415,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
3,416,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0
3,417,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0
3,418,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1
3,419,1.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0
3,420,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0
3,421,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0
3,422,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1
3,423,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1
3,424,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,0
3,425,0.0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
3,426,1.0,1.0,1,0,0,1,0,0,0,1,1,0,0,1
3,427,1.0,1.0,0,0,1,0,0,0,1,1,0,0,1,1
3,428,1.0,1.0,0,1,0,0,0,1,1,0,0,1,1,1
3,429,1.0,1.0,1,0,0,0,1,1,0,0,1,1,1,1
3,430,0.0,0.0,0,0,0,1,1,0,0,1,1,1,1,1
3,431,0.0,0.0,0,0,1,1,0,0,1,1,1,1,1,1
3,432,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0
3,433,1.0,1.0,1,1,0,0,1,1,1,1,1,1,0,0
3,434,1.0,1.0,1,0,0,1,1,1,1,1,1,0,0,0
3,435,0.0,0.0,0,0,1,1,1,1,1,1,0,0,0,0
3,436,0.0,0.0,0,1,1,1,1,1,1,0,0,0,0,1
3,437,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,1
3,438,1.0,1.0,1,1,1,1,1,0,0,0,0,1,1,1
3,439,1.0,1.0,1,1,1,1,0,0,0,0,1,1,1,1
3,440,0.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0
3,441,1.0,1.0,1,1,0,0,0,0,1,1,1,1,0,0
3,442,1.0,1.0,1,0,0,0,0,1,1,1,1,0,0,0
3,443,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,1
3,444,1.0,1.0,0,0,0,1,1,1,1,0,0,0,1,1
3,445,0.0,0.0,0,0,1,1,1,1,0,0,0,1,1,0
3,446,1.0,1.0,0,1,1,1,1,0,0,0,1,1,0,0
3,447,0.0,0.0,1,1,1,1,0,0,0,1,1,0,0,0
3,448,0.0,0.0,1,1,1,0,0,0,1,1,0,0,0,1
3,449,0.0,0.0,1,1,0,0,0,1,1,0,0,0,1,1
3,450,1.0,1.0,1,0,0,0,1,1,0,0,0,1,1,0
3,451,1.0,1.0,0,0,0,1,1,0,0,0,1,1,0,1
3,452,1.0,1.0,0,0,1,1,0,0,0,1,1,0,1,1
3,453,1.0,1.0,0,1,1,0,0,0,1,1,0,1,1,0
3,454,0.0,0.0,1,1,0,0,0,1,1,0,1,1,0,1
3,455,1.0,1.0,1,0,0,0,1,1,0,1,1,0,1,0
3,456,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,1
3,457,1.0,1.0,0,0,1,1,0,1,1,0,1,0,1,0
3,458,0.0,0.0,0,1,1,0,1,1,0,1,0,1,0,0
3,459,1.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0
3,460,1.0,1.0,1,0,1,1,0,1,0,1,0,0,0,1
3,461,1.0,1.0,0,1,1,0,1,0,1,0,0,0,1,1
3,462,0.0,0.0,1,1,0,1,0,1,0,0,0,1,1,1
3,463,1.0,1.0,1,0,1,0,1,0,0,0,1,1,1,1
3,464,0.0,0.0,0,1,0,1,0,0,0,1,1,1,1,0
3,465,0.0,0.0,1,0,1,0,0,0,1,1,1,1,0,1
3,466,1.0,1.0,0,1,0,0,0,1,1,1,1,0,1,0
3,467,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,1
3,468,0.0,0.0,0,0,0,1,1,1,1,0,1,0,1,0
3,469,1.0,1.0,0,0,1,1,1,1,0,1,0,1,0,1
3,470,1.0,1.0,0,1,1,1,1,0,1,0,1,0,1,1
3,471,0.0,0.0,1,1,1,1,0,1,0,1,0,1,1,1
3,472,0.0,0.0,1,1,1,0,1,0,1,0,1,1,1,0
3,473,0.0,0.0,1,1,0,1,0,1,0,1,1,1,0,1
3,474,0.0,0.0,1,0,1,0,1,0,1,1,1,0,1,0
3,475,1.0,1.0,0,1,0,1,0,1,1,1,0,1,0,0
3,476,1.0,1.0,1,0,1,0,1,1,1,0,1,0,0,1
3,477,0.0,0.0,0,1,0,1,1,1,0,1,0,0,1,0
3,478,1.0,1.0,1,0,1,1,1,0,1,0,0,1,0,0
3,479,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,1
3,480,0.0,0.0,1,1,1,0,1,0,0,1,0,0,1,1
3,481,1.0,1.0,1,1,0,1,0,0,1,0,0,1,1,0
3,482,0.0,0.0,1,0,1,0,0,1,0,0,1,1,0,0
3,483,1.0,1.0,0,1,0,0,1,0,0,1,1,0,0,0
3,484,1.0,1.0,1,0,0,1,0,0,1,1,0,0,0,0
3,485,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1
3,486,0.0,0.0,0,1,0,0,1,1,0,0,0,0,1,1
3,487,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0
3,488,1.0,1.0,0,0,1,1,0,0,0,0,1,1,0,1
3,489,0.0,0.0,0,1,1,0,0,0,0,1,1,0,1,0
3,490,0.0,0.0,1,1,0,0,0,0,1,1,0,1,0,0
3,491,1.0,1.0,1,0,0,0,0,1,1,0,1,0,0,1
3,492,0.0,0.0,0,0,0,0,1,1,0,1,0,0,1,0
3,493,0.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1
3,494,1.0,1.0,0,0,1,1,0,1,0,0,1,0,1,1
3,495,0.0,0.0,0,1,1,0,1,0,0,1,0,1,1,0
3,496,1.0,1.0,1,1,0,1,0,0,1,0,1,1,0,0
3,497,1.0,1.0,1,0,1,0,0,1,0,1,1,0,0,0
3,498,0.0,0.0,0,1,0,0,1,0,1,1,0,0,0,1
3,499,0.0,0.0,1,0,0,1,0,1,1,0,0,0,1,0
3,500,0.0,0.0,0,0,1,0,1,1,0,0,0,1,0,0
3,501,0.0,0.0,0,1,0,1,1,0,0,0,1,0,0,1
3,502,0.0,0.0,1,0,1,1,0,0,0,1,0,0,1,0
3,503,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,0
3,504,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,1
3,505,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0
3,506,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1
3,507,1.0,1.0,0,0,1,0,0,1,0,0,1,0,1,1
3,508,1.0,1.0,0,1,0,0,1,0,0,1,0,1,1,0
3,509,0.0,0.0,1,0,0,1,0,0,1,0,1,1,0,0
3,510,1.0,1.0,0,0,1,0,0,1,0,1,1,0,0,0
3,511,1.0,1.0,0,1,0,0,1,0,1,1,0,0,0,0
3,512,0.0,0.0,1,0,0,1,0,1,1,0,0,0,0,0
3,513,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0
3,514,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0
3,515,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0
3,516,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0
3,517,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1
3,518,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1
3,519,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0
3,520,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1
3,521,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1
3,522,0.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0
3,523,1.0,1.0,0,0,0,0,0,1,1,0,1,1,0,0
3,524,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,1
3,525,1.0,1.0,0,0,0,1,1,0,1,1,0,0,1,1
3,526,1.0,1.0,0,0,1,1,0,1,1,0,0,1,1,1
3,527,1.0,1.0,0,1,1,0,1,1,0,0,1,1,1,0
3,528,0.0,0.0,1,1,0,1,1,0,0,1,1,1,0,0
3,529,0.0,0.0,1,0,1,1,0,0,1,1,1,0,0,1
3,530,1.0,1.0,0,1,1,0,0,1,1,1,0,0,1,0
3,531,0.0,0.0,1,1,0,0,1,1,1,0,0,1,0,0
3,532,0.0,0.0,1,0,0,1,1,1,0,0,1,0,0,0
3,533,0.0,0.0,0,0,1,1,1,0,0,1,0,0,0,1
3,534,0.0,0.0,0,1,1,1,0,0,1,0,0,0,1,0
3,535,0.0,0.0,1,1,1,0,0,1,0,0,0,1,0,1
3,536,1.0,1.0,1,1,0,0,1,0,0,0,1,0,1,1
3,537,0.0,0.0,1,0,0,1,0,0,0,1,0,1,1,1
3,538,0.0,0.0,0,0,1,0,0,0,1,0,1,1,1,0
3,539,1.0,1.0,0,1,0,0,0,1,0,1,1,1,0,0
3,540,1.0,1.0,1,0,0,0,1,0,1,1,1,0,0,1
3,541,1.0,1.0,0,0,0,1,0,1,1,1,0,0,1,0
3,542,1.0,1.0,0,0,1,0,1,1,1,0,0,1,0,0
3,543,1.0,1.0,0,1,0,1,1,1,0,0,1,0,0,0
3,544,1.0,1.0,1,0,1,1,1,0,0,1,0,0,0,0
3,545,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0
3,546,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,1
3,547,0.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0
3,548,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0
3,549,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1
3,550,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,1
3,551,1.0,1.0,1,0,0,0,0,0,1,0,0,1,1,1
3,552,1.0,1.0,0,0,0,0,0,1,0,0,1,1,1,1
3,553,1.0,1.0,0,0,0,0,1,0,0,1,1,1,1,1
3,554,0.0,0.0,0,0,0,1,0,0,1,1,1,1,1,1
3,555,1.0,1.0,0,0,1,0,0,1,1,1,1,1,1,0
3,556,0.0,0.0,0,1,0,0,1,1,1,1,1,1,0,1
3,557,1.0,1.0,1,0,0,1,1,1,1,1,1,0,1,0
3,558,0.0,0.0,0,0,1,1,1,1,1,1,0,1,0,1
3,559,1.0,1.0,0,1,1,1,1,1,1,0,1,0,1,1
3,560,0.0,0.0,1,1,1,1,1,1,0,1,0,1,1,0
3,561,0.0,0.0,1,1,1,1,1,0,1,0,1,1,0,1
3,562,0.0,0.0,1,1,1,1,0,1,0,1,1,0,1,1
3,563,1.0,1.0,1,1,1,0,1,0,1,1,0,1,1,1
3,564,0.0,0.0,1,1,0,1,0,1,1,0,1,1,1,0
3,565,1.0,1.0,1,0,1,0,1,1,0,1,1,1,0,1
3,566,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,0
3,567,0.0,0.0,1,0,1,1,0,1,1,1,0,1,0,1
3,568,0.0,0.0,0,1,1,0,1,1,1,0,1,0,1,0
3,569,1.0,1.0,1,1,0,1,1,1,0,1,0,1,0,1
3,570,1.0,1.0,1,0,1,1,1,0,1,0,1,0,1,0
3,571,0.0,0.0,0,1,1,1,0,1,0,1,0,1,0,0
3,572,0.0,0.0,1,1,1,0,1,0,1,0,1,0,0,0
3,573,1.0,1.0,1,1,0,1,0,1,0,1,0,0,0,1
3,574,1.0,1.0,1,0,1,0,1,0,1,0,0,0,1,0
3,575,1.0,1.0,0,1,0,1,0,1,0,0,0,1,0,1
3,576,1.0,1.0,1,0,1,0,1,0,0,0,1,0,1,0
3,577,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0
3,578,1.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0
3,579,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,1
3,580,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,1
3,581,1.0,1.0,0,0,0,1,0,1,0,0,0,1,1,0
3,582,1.0,1.0,0,0,1,0,1,0,0,0,1,1,0,0
3,583,1.0,1.0,0,1,0,1,0,0,0,1,1,0,0,1
3,584,0.0,0.0,1,0,1,0,0,0,1,1,0,0,1,1
3,585,0.0,0.0,0,1,0,0,0,1,1,0,0,1,1,1
3,586,1.0,1.0,1,0,0,0,1,1,0,0,1,1,1,1
3,587,1.0,1.0,0,0,0,1,1,0,0,1,1,1,1,1
3,588,0.0,0.0,0,0,1,1,0,0,1,1,1,1,1,1
3,589,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,1
3,590,1.0,1.0,1,1,0,0,1,1,1,1,1,1,1,1
3,591,,,1,0,0,1,1,1,1,1,1,1,1,1
3,592,,,0,0,1,1,1,1,1,1,1,1,1,1
3,593,,,0,1,1,1,1,1,1,1,1,1,1,1
3,594,,,1,1,1,1,1,1,1,1,1,1,1,0
3,595,,,1,1,1,1,1,1,1,1,1,1,0,0
3,596,,,1,1,1,1,1,1,1,1,1,0,0,1
3,597,,,1,1,1,1,1,1,1,1,0,0,1,1
3,598,,,1,1,1,1,1,1,1,0,0,1,1,0
3,599,,,1,1,1,1,1,1,0,0,1,1,0,0
3,600,,,1,1,1,1,1,0,0,1,1,0,0,1
