spatial id,temporal id,Target (normal),Normal target,occurrence t-9,occurrence t-8,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
1,224,1.0,1.0,1,0,1,1,0,1,1,0,1,0
2,224,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,224,0.0,0.0,1,0,0,0,0,1,1,1,0,1
6,224,1.0,1.0,1,1,1,1,1,1,1,0,1,0
1,225,1.0,1.0,0,1,1,0,1,1,0,1,0,1
2,225,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,225,0.0,0.0,0,0,0,0,1,1,1,0,1,1
6,225,1.0,1.0,1,1,1,1,1,1,0,1,0,1
1,226,1.0,1.0,1,1,0,1,1,0,1,0,1,1
2,226,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,226,1.0,1.0,0,0,0,1,1,1,0,1,1,1
6,226,1.0,1.0,1,1,1,1,1,0,1,0,1,1
1,227,1.0,1.0,1,0,1,1,0,1,0,1,1,1
2,227,1.0,1.0,1,1,1,1,1,1,1,1,1,0
5,227,1.0,1.0,0,0,1,1,1,0,1,1,1,1
6,227,0.0,0.0,1,1,1,1,0,1,0,1,1,1
1,228,1.0,1.0,0,1,1,0,1,0,1,1,1,1
2,228,1.0,1.0,1,1,1,1,1,1,1,1,0,0
5,228,0.0,0.0,0,1,1,1,0,1,1,1,1,0
6,228,1.0,1.0,1,1,1,0,1,0,1,1,1,1
1,229,1.0,1.0,1,1,0,1,0,1,1,1,1,1
2,229,1.0,1.0,1,1,1,1,1,1,1,0,0,1
5,229,0.0,0.0,1,1,1,0,1,1,1,1,0,1
6,229,1.0,1.0,1,1,0,1,0,1,1,1,1,1
1,230,1.0,1.0,1,0,1,0,1,1,1,1,1,0
2,230,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5,230,1.0,1.0,1,1,0,1,1,1,1,0,1,0
6,230,1.0,1.0,1,0,1,0,1,1,1,1,1,1
1,231,0.0,0.0,0,1,0,1,1,1,1,1,0,1
2,231,1.0,1.0,1,1,1,1,1,0,0,1,1,1
5,231,1.0,1.0,1,0,1,1,1,1,0,1,0,1
6,231,1.0,1.0,0,1,0,1,1,1,1,1,1,1
1,232,1.0,1.0,1,0,1,1,1,1,1,0,1,1
2,232,0.0,0.0,1,1,1,1,0,0,1,1,1,1
5,232,1.0,1.0,0,1,1,1,1,0,1,0,1,0
6,232,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,233,1.0,1.0,0,1,1,1,1,1,0,1,1,1
2,233,1.0,1.0,1,1,1,0,0,1,1,1,1,1
5,233,1.0,1.0,1,1,1,1,0,1,0,1,0,0
6,233,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,234,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,234,0.0,0.0,1,1,0,0,1,1,1,1,1,1
5,234,1.0,1.0,1,1,1,0,1,0,1,0,0,0
6,234,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,235,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,235,1.0,1.0,1,0,0,1,1,1,1,1,1,1
5,235,1.0,1.0,1,1,0,1,0,1,0,0,0,1
6,235,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,236,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,236,1.0,1.0,0,0,1,1,1,1,1,1,1,1
5,236,0.0,0.0,1,0,1,0,1,0,0,0,1,1
6,236,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,237,1.0,1.0,1,1,0,1,1,1,1,1,1,1
2,237,1.0,1.0,0,1,1,1,1,1,1,1,1,1
5,237,0.0,0.0,0,1,0,1,0,0,0,1,1,0
6,237,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,238,0.0,0.0,1,0,1,1,1,1,1,1,1,1
2,238,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,238,0.0,0.0,1,0,1,0,0,0,1,1,0,0
6,238,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,239,1.0,1.0,0,1,1,1,1,1,1,1,1,1
2,239,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,239,1.0,1.0,0,1,0,0,0,1,1,0,0,1
6,239,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,240,0.0,0.0,1,1,1,1,1,1,1,1,1,0
2,240,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,240,0.0,0.0,1,0,0,0,1,1,0,0,1,1
6,240,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,241,1.0,1.0,1,1,1,1,1,1,1,1,0,1
2,241,1.0,1.0,1,1,1,1,1,1,1,1,1,0
5,241,0.0,0.0,0,0,0,1,1,0,0,1,1,1
6,241,1.0,1.0,1,1,1,1,0,1,1,1,1,1
1,242,1.0,1.0,1,1,1,1,1,1,1,0,1,1
2,242,1.0,1.0,1,1,1,1,1,1,1,1,0,1
5,242,0.0,0.0,0,0,1,1,0,0,1,1,1,1
6,242,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,243,1.0,1.0,1,1,1,1,1,1,0,1,1,1
2,243,1.0,1.0,1,1,1,1,1,1,1,0,1,0
5,243,1.0,1.0,0,1,1,0,0,1,1,1,1,1
6,243,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,244,1.0,1.0,1,1,1,1,1,0,1,1,1,1
2,244,1.0,1.0,1,1,1,1,1,1,0,1,0,1
5,244,0.0,0.0,1,1,0,0,1,1,1,1,1,1
6,244,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,245,0.0,0.0,1,1,1,1,0,1,1,1,1,1
2,245,1.0,1.0,1,1,1,1,1,0,1,0,1,1
5,245,0.0,0.0,1,0,0,1,1,1,1,1,1,0
6,245,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,246,1.0,1.0,1,1,1,0,1,1,1,1,1,1
2,246,0.0,0.0,1,1,1,1,0,1,0,1,1,1
5,246,1.0,1.0,0,0,1,1,1,1,1,1,0,0
6,246,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,247,1.0,1.0,1,1,0,1,1,1,1,1,1,0
2,247,0.0,0.0,1,1,1,0,1,0,1,1,1,1
5,247,1.0,1.0,0,1,1,1,1,1,1,0,0,0
6,247,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,248,0.0,0.0,1,0,1,1,1,1,1,1,0,1
2,248,1.0,1.0,1,1,0,1,0,1,1,1,1,1
5,248,1.0,1.0,1,1,1,1,1,1,0,0,0,1
6,248,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,249,1.0,1.0,0,1,1,1,1,1,1,0,1,0
2,249,1.0,1.0,1,0,1,0,1,1,1,1,1,1
5,249,0.0,0.0,1,1,1,1,1,0,0,0,1,0
6,249,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,250,0.0,0.0,1,1,1,1,1,1,0,1,0,1
2,250,1.0,1.0,0,1,0,1,1,1,1,1,1,1
5,250,1.0,1.0,1,1,1,1,0,0,0,1,0,0
6,250,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,251,1.0,1.0,1,1,1,1,1,0,1,0,1,1
2,251,1.0,1.0,1,0,1,1,1,1,1,1,1,1
5,251,1.0,1.0,1,1,1,0,0,0,1,0,0,0
6,251,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,252,1.0,1.0,1,1,1,1,0,1,0,1,1,1
2,252,1.0,1.0,0,1,1,1,1,1,1,1,1,1
5,252,1.0,1.0,1,1,0,0,0,1,0,0,0,1
6,252,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,253,0.0,0.0,1,1,1,0,1,0,1,1,1,1
2,253,0.0,0.0,1,1,1,1,1,1,1,1,1,1
5,253,1.0,1.0,1,0,0,0,1,0,0,0,1,0
6,253,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,254,0.0,0.0,1,1,0,1,0,1,1,1,1,0
2,254,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,254,0.0,0.0,0,0,0,1,0,0,0,1,0,0
6,254,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,255,0.0,0.0,1,0,1,0,1,1,1,1,0,1
2,255,1.0,1.0,1,1,1,1,1,1,1,1,1,0
5,255,0.0,0.0,0,0,1,0,0,0,1,0,0,1
6,255,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,256,1.0,1.0,0,1,0,1,1,1,1,0,1,1
2,256,0.0,0.0,1,1,1,1,1,1,1,1,0,0
5,256,1.0,1.0,0,1,0,0,0,1,0,0,1,1
6,256,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,257,1.0,1.0,1,0,1,1,1,1,0,1,1,0
2,257,1.0,1.0,1,1,1,1,1,1,1,0,0,1
5,257,1.0,1.0,1,0,0,0,1,0,0,1,1,1
6,257,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,258,0.0,0.0,0,1,1,1,1,0,1,1,0,1
2,258,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5,258,0.0,0.0,0,0,0,1,0,0,1,1,1,0
6,258,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,259,1.0,1.0,1,1,1,1,0,1,1,0,1,0
2,259,0.0,0.0,1,1,1,1,1,0,0,1,1,1
5,259,1.0,1.0,0,0,1,0,0,1,1,1,0,1
6,259,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,260,0.0,0.0,1,1,1,0,1,1,0,1,0,1
2,260,1.0,1.0,1,1,1,1,0,0,1,1,1,1
5,260,1.0,1.0,0,1,0,0,1,1,1,0,1,1
6,260,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,261,1.0,1.0,1,1,0,1,1,0,1,0,1,1
2,261,1.0,1.0,1,1,1,0,0,1,1,1,1,1
5,261,1.0,1.0,1,0,0,1,1,1,0,1,1,1
6,261,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,262,0.0,0.0,1,0,1,1,0,1,0,1,1,0
2,262,1.0,1.0,1,1,0,0,1,1,1,1,1,0
5,262,0.0,0.0,0,0,1,1,1,0,1,1,1,1
6,262,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,263,1.0,1.0,0,1,1,0,1,0,1,1,0,0
2,263,1.0,1.0,1,0,0,1,1,1,1,1,0,1
5,263,1.0,1.0,0,1,1,1,0,1,1,1,1,0
6,263,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,264,0.0,0.0,1,1,0,1,0,1,1,0,0,0
2,264,0.0,0.0,0,0,1,1,1,1,1,0,1,1
5,264,1.0,1.0,1,1,1,0,1,1,1,1,0,0
6,264,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,265,1.0,1.0,1,0,1,0,1,1,0,0,0,1
2,265,1.0,1.0,0,1,1,1,1,1,0,1,1,0
5,265,0.0,0.0,1,1,0,1,1,1,1,0,0,1
6,265,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,266,0.0,0.0,0,1,0,1,1,0,0,0,1,1
2,266,0.0,0.0,1,1,1,1,1,0,1,1,0,1
5,266,0.0,0.0,1,0,1,1,1,1,0,0,1,1
6,266,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,267,0.0,0.0,1,0,1,1,0,0,0,1,1,0
2,267,0.0,0.0,1,1,1,1,0,1,1,0,1,1
5,267,1.0,1.0,0,1,1,1,1,0,0,1,1,0
6,267,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,268,1.0,1.0,0,1,1,0,0,0,1,1,0,1
2,268,1.0,1.0,1,1,1,0,1,1,0,1,1,0
5,268,1.0,1.0,1,1,1,1,0,0,1,1,0,1
6,268,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,269,1.0,1.0,1,1,0,0,0,1,1,0,1,0
2,269,0.0,0.0,1,1,0,1,1,0,1,1,0,1
5,269,1.0,1.0,1,1,1,0,0,1,1,0,1,1
6,269,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,270,1.0,1.0,1,0,0,0,1,1,0,1,0,1
2,270,0.0,0.0,1,0,1,1,0,1,1,0,1,1
5,270,0.0,0.0,1,1,0,0,1,1,0,1,1,1
6,270,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,271,1.0,1.0,0,0,0,1,1,0,1,0,1,0
2,271,1.0,1.0,0,1,1,0,1,1,0,1,1,1
5,271,1.0,1.0,1,0,0,1,1,0,1,1,1,0
6,271,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,272,0.0,0.0,0,0,1,1,0,1,0,1,0,1
2,272,1.0,1.0,1,1,0,1,1,0,1,1,1,1
5,272,1.0,1.0,0,0,1,1,0,1,1,1,0,1
6,272,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,273,0.0,0.0,0,1,1,0,1,0,1,0,1,0
2,273,1.0,1.0,1,0,1,1,0,1,1,1,1,0
5,273,0.0,0.0,0,1,1,0,1,1,1,0,1,1
6,273,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,274,0.0,0.0,1,1,0,1,0,1,0,1,0,1
2,274,0.0,0.0,0,1,1,0,1,1,1,1,0,1
5,274,1.0,1.0,1,1,0,1,1,1,0,1,1,0
6,274,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,275,1.0,1.0,1,0,1,0,1,0,1,0,1,0
2,275,0.0,0.0,1,1,0,1,1,1,1,0,1,0
5,275,1.0,1.0,1,0,1,1,1,0,1,1,0,0
6,275,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,276,0.0,0.0,0,1,0,1,0,1,0,1,0,0
2,276,0.0,0.0,1,0,1,1,1,1,0,1,0,0
5,276,1.0,1.0,0,1,1,1,0,1,1,0,0,1
6,276,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,277,1.0,1.0,1,0,1,0,1,0,1,0,0,1
2,277,1.0,1.0,0,1,1,1,1,0,1,0,0,1
5,277,1.0,1.0,1,1,1,0,1,1,0,0,1,1
6,277,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,278,1.0,1.0,0,1,0,1,0,1,0,0,1,1
2,278,0.0,0.0,1,1,1,1,0,1,0,0,1,0
5,278,1.0,1.0,1,1,0,1,1,0,0,1,1,1
6,278,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,279,1.0,1.0,1,0,1,0,1,0,0,1,1,1
2,279,0.0,0.0,1,1,1,0,1,0,0,1,0,0
5,279,1.0,1.0,1,0,1,1,0,0,1,1,1,0
6,279,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,280,1.0,1.0,0,1,0,1,0,0,1,1,1,1
2,280,1.0,1.0,1,1,0,1,0,0,1,0,0,1
5,280,1.0,1.0,0,1,1,0,0,1,1,1,0,1
6,280,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,281,1.0,1.0,1,0,1,0,0,1,1,1,1,0
2,281,1.0,1.0,1,0,1,0,0,1,0,0,1,1
5,281,0.0,0.0,1,1,0,0,1,1,1,0,1,1
6,281,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,282,0.0,0.0,0,1,0,0,1,1,1,1,0,0
2,282,1.0,1.0,0,1,0,0,1,0,0,1,1,1
5,282,0.0,0.0,1,0,0,1,1,1,0,1,1,0
6,282,1.0,1.0,1,1,1,1,0,1,1,1,1,1
1,283,1.0,1.0,1,0,0,1,1,1,1,0,0,0
2,283,1.0,1.0,1,0,0,1,0,0,1,1,1,0
5,283,0.0,0.0,0,0,1,1,1,0,1,1,0,1
6,283,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,284,1.0,1.0,0,0,1,1,1,1,0,0,0,1
2,284,1.0,1.0,0,0,1,0,0,1,1,1,0,0
5,284,1.0,1.0,0,1,1,1,0,1,1,0,1,1
6,284,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,285,1.0,1.0,0,1,1,1,1,0,0,0,1,0
2,285,1.0,1.0,0,1,0,0,1,1,1,0,0,0
5,285,1.0,1.0,1,1,1,0,1,1,0,1,1,1
6,285,0.0,0.0,1,0,1,1,1,1,1,1,1,1
1,286,1.0,1.0,1,1,1,1,0,0,0,1,0,1
2,286,0.0,0.0,1,0,0,1,1,1,0,0,0,1
5,286,0.0,0.0,1,1,0,1,1,0,1,1,1,1
6,286,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,287,1.0,1.0,1,1,1,0,0,0,1,0,1,1
2,287,1.0,1.0,0,0,1,1,1,0,0,0,1,0
5,287,0.0,0.0,1,0,1,1,0,1,1,1,1,1
6,287,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,288,1.0,1.0,1,1,0,0,0,1,0,1,1,1
2,288,1.0,1.0,0,1,1,1,0,0,0,1,0,0
5,288,0.0,0.0,0,1,1,0,1,1,1,1,1,1
6,288,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,289,1.0,1.0,1,0,0,0,1,0,1,1,1,1
2,289,1.0,1.0,1,1,1,0,0,0,1,0,0,1
5,289,1.0,1.0,1,1,0,1,1,1,1,1,1,1
6,289,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,290,1.0,1.0,0,0,0,1,0,1,1,1,1,1
2,290,0.0,0.0,1,1,0,0,0,1,0,0,1,1
5,290,1.0,1.0,1,0,1,1,1,1,1,1,1,0
6,290,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,291,1.0,1.0,0,0,1,0,1,1,1,1,1,0
2,291,0.0,0.0,1,0,0,0,1,0,0,1,1,1
5,291,1.0,1.0,0,1,1,1,1,1,1,1,0,0
6,291,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,292,0.0,0.0,0,1,0,1,1,1,1,1,0,1
2,292,1.0,1.0,0,0,0,1,0,0,1,1,1,1
5,292,0.0,0.0,1,1,1,1,1,1,1,0,0,0
6,292,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,293,0.0,0.0,1,0,1,1,1,1,1,0,1,1
2,293,1.0,1.0,0,0,1,0,0,1,1,1,1,1
5,293,1.0,1.0,1,1,1,1,1,1,0,0,0,1
6,293,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,294,1.0,1.0,0,1,1,1,1,1,0,1,1,1
2,294,1.0,1.0,0,1,0,0,1,1,1,1,1,1
5,294,1.0,1.0,1,1,1,1,1,0,0,0,1,1
6,294,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,295,0.0,0.0,1,1,1,1,1,0,1,1,1,1
2,295,1.0,1.0,1,0,0,1,1,1,1,1,1,0
5,295,1.0,1.0,1,1,1,1,0,0,0,1,1,0
6,295,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,296,1.0,1.0,1,1,1,1,0,1,1,1,1,1
2,296,1.0,1.0,0,0,1,1,1,1,1,1,0,1
5,296,1.0,1.0,1,1,1,0,0,0,1,1,0,0
6,296,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,297,0.0,0.0,1,1,1,0,1,1,1,1,1,1
2,297,1.0,1.0,0,1,1,1,1,1,1,0,1,1
5,297,0.0,0.0,1,1,0,0,0,1,1,0,0,0
6,297,1.0,1.0,1,1,1,1,1,1,0,1,1,1
1,298,0.0,0.0,1,1,0,1,1,1,1,1,1,1
2,298,1.0,1.0,1,1,1,1,1,1,0,1,1,1
5,298,0.0,0.0,1,0,0,0,1,1,0,0,0,1
6,298,1.0,1.0,1,1,1,1,1,0,1,1,1,1
1,299,0.0,0.0,1,0,1,1,1,1,1,1,1,1
2,299,1.0,1.0,1,1,1,1,1,0,1,1,1,0
5,299,1.0,1.0,0,0,0,1,1,0,0,0,1,1
6,299,1.0,1.0,1,1,1,1,0,1,1,1,1,1
1,300,1.0,1.0,0,1,1,1,1,1,1,1,1,1
2,300,1.0,1.0,1,1,1,1,0,1,1,1,0,0
5,300,0.0,0.0,0,0,1,1,0,0,0,1,1,1
6,300,1.0,1.0,1,1,1,0,1,1,1,1,1,1
1,301,1.0,1.0,1,1,1,1,1,1,1,1,1,0
2,301,1.0,1.0,1,1,1,0,1,1,1,0,0,1
5,301,0.0,0.0,0,1,1,0,0,0,1,1,1,0
6,301,1.0,1.0,1,1,0,1,1,1,1,1,1,1
1,302,0.0,0.0,1,1,1,1,1,1,1,1,0,0
2,302,1.0,1.0,1,1,0,1,1,1,0,0,1,1
5,302,1.0,1.0,1,1,0,0,0,1,1,1,0,1
6,302,1.0,1.0,1,0,1,1,1,1,1,1,1,1
1,303,0.0,0.0,1,1,1,1,1,1,1,0,0,1
2,303,1.0,1.0,1,0,1,1,1,0,0,1,1,1
5,303,0.0,0.0,1,0,0,0,1,1,1,0,1,1
6,303,1.0,1.0,0,1,1,1,1,1,1,1,1,1
1,304,0.0,0.0,1,1,1,1,1,1,0,0,1,0
2,304,0.0,0.0,0,1,1,1,0,0,1,1,1,1
5,304,0.0,0.0,0,0,0,1,1,1,0,1,1,1
6,304,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,305,1.0,1.0,1,1,1,1,1,0,0,1,0,1
2,305,1.0,1.0,1,1,1,0,0,1,1,1,1,1
5,305,1.0,1.0,0,0,1,1,1,0,1,1,1,1
6,305,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,306,1.0,1.0,1,1,1,1,0,0,1,0,1,0
2,306,1.0,1.0,1,1,0,0,1,1,1,1,1,1
5,306,1.0,1.0,0,1,1,1,0,1,1,1,1,0
6,306,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,307,1.0,1.0,1,1,1,0,0,1,0,1,0,0
2,307,1.0,1.0,1,0,0,1,1,1,1,1,1,1
5,307,1.0,1.0,1,1,1,0,1,1,1,1,0,0
6,307,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,308,1.0,1.0,1,1,0,0,1,0,1,0,0,0
2,308,1.0,1.0,0,0,1,1,1,1,1,1,1,1
5,308,1.0,1.0,1,1,0,1,1,1,1,0,0,1
6,308,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,309,1.0,1.0,1,0,0,1,0,1,0,0,0,1
2,309,1.0,1.0,0,1,1,1,1,1,1,1,1,1
5,309,0.0,0.0,1,0,1,1,1,1,0,0,1,0
6,309,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,310,1.0,1.0,0,0,1,0,1,0,0,0,1,1
2,310,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,310,1.0,1.0,0,1,1,1,1,0,0,1,0,0
6,310,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,311,0.0,0.0,0,1,0,1,0,0,0,1,1,0
2,311,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,311,1.0,1.0,1,1,1,1,0,0,1,0,0,1
6,311,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,312,1.0,1.0,1,0,1,0,0,0,1,1,0,0
2,312,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5,312,1.0,1.0,1,1,1,0,0,1,0,0,1,0
6,312,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,313,0.0,0.0,0,1,0,0,0,1,1,0,0,0
2,313,1.0,1.0,1,1,1,1,1,1,1,1,1,0
5,313,1.0,1.0,1,1,0,0,1,0,0,1,0,0
6,313,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,314,0.0,0.0,1,0,0,0,1,1,0,0,0,1
2,314,0.0,0.0,1,1,1,1,1,1,1,1,0,1
5,314,0.0,0.0,1,0,0,1,0,0,1,0,0,1
6,314,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,315,0.0,0.0,0,0,0,1,1,0,0,0,1,1
2,315,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5,315,1.0,1.0,0,0,1,0,0,1,0,0,1,1
6,315,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,316,1.0,1.0,0,0,1,1,0,0,0,1,1,1
2,316,1.0,1.0,1,1,1,1,1,1,0,1,1,1
5,316,0.0,0.0,0,1,0,0,1,0,0,1,1,1
6,316,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,317,1.0,1.0,0,1,1,0,0,0,1,1,1,1
2,317,0.0,0.0,1,1,1,1,1,0,1,1,1,1
5,317,0.0,0.0,1,0,0,1,0,0,1,1,1,1
6,317,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,318,1.0,1.0,1,1,0,0,0,1,1,1,1,1
2,318,1.0,1.0,1,1,1,1,0,1,1,1,1,1
5,318,0.0,0.0,0,0,1,0,0,1,1,1,1,0
6,318,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,319,1.0,1.0,1,0,0,0,1,1,1,1,1,1
2,319,0.0,0.0,1,1,1,0,1,1,1,1,1,1
5,319,1.0,1.0,0,1,0,0,1,1,1,1,0,1
6,319,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,320,1.0,1.0,0,0,0,1,1,1,1,1,1,0
2,320,0.0,0.0,1,1,0,1,1,1,1,1,1,1
5,320,1.0,1.0,1,0,0,1,1,1,1,0,1,1
6,320,0.0,0.0,1,1,1,1,1,1,1,1,1,1
1,321,0.0,0.0,0,0,1,1,1,1,1,1,0,1
2,321,0.0,0.0,1,0,1,1,1,1,1,1,1,1
5,321,0.0,0.0,0,0,1,1,1,1,0,1,1,1
6,321,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,322,1.0,1.0,0,1,1,1,1,1,1,0,1,0
2,322,0.0,0.0,0,1,1,1,1,1,1,1,1,1
5,322,0.0,0.0,0,1,1,1,1,0,1,1,1,1
6,322,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,323,1.0,1.0,1,1,1,1,1,1,0,1,0,0
2,323,0.0,0.0,1,1,1,1,1,1,1,1,1,0
5,323,0.0,0.0,1,1,1,1,0,1,1,1,1,0
6,323,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,324,1.0,1.0,1,1,1,1,1,0,1,0,0,0
2,324,1.0,1.0,1,1,1,1,1,1,1,1,0,1
5,324,1.0,1.0,1,1,1,0,1,1,1,1,0,1
6,324,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,325,1.0,1.0,1,1,1,1,0,1,0,0,0,1
2,325,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5,325,0.0,0.0,1,1,0,1,1,1,1,0,1,0
6,325,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,326,1.0,1.0,1,1,1,0,1,0,0,0,1,1
2,326,1.0,1.0,1,1,1,1,1,1,0,1,1,0
5,326,1.0,1.0,1,0,1,1,1,1,0,1,0,0
6,326,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1,327,1.0,1.0,1,1,0,1,0,0,0,1,1,1
2,327,1.0,1.0,1,1,1,1,1,0,1,1,0,1
5,327,1.0,1.0,0,1,1,1,1,0,1,0,0,0
6,327,1.0,1.0,1,1,1,1,1,1,1,1,0,1
1,328,1.0,1.0,1,0,1,0,0,0,1,1,1,1
2,328,1.0,1.0,1,1,1,1,0,1,1,0,1,0
5,328,1.0,1.0,1,1,1,1,0,1,0,0,0,1
6,328,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1,329,1.0,1.0,0,1,0,0,0,1,1,1,1,1
2,329,1.0,1.0,1,1,1,0,1,1,0,1,0,0
5,329,1.0,1.0,1,1,1,0,1,0,0,0,1,1
6,329,1.0,1.0,1,1,1,1,1,1,0,1,1,0
1,330,1.0,1.0,1,0,0,0,1,1,1,1,1,0
2,330,1.0,1.0,1,1,0,1,1,0,1,0,0,0
5,330,1.0,1.0,1,1,0,1,0,0,0,1,1,0
6,330,1.0,1.0,1,1,1,1,1,0,1,1,0,1
1,331,1.0,1.0,0,0,0,1,1,1,1,1,0,1
2,331,0.0,0.0,1,0,1,1,0,1,0,0,0,0
5,331,0.0,0.0,1,0,1,0,0,0,1,1,0,0
6,331,1.0,1.0,1,1,1,1,0,1,1,0,1,1
1,332,1.0,1.0,0,0,1,1,1,1,1,0,1,1
2,332,0.0,0.0,0,1,1,0,1,0,0,0,0,0
