spatial id,temporal id,Target (normal),Normal target,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
4,124,1.0,1.0,0,0,1,0,0,0,1
5,124,1.0,1.0,0,1,1,1,0,1,1
6,124,1.0,1.0,1,1,1,1,1,1,1
7,124,0.0,0.0,1,1,1,1,1,1,1
8,124,0.0,0.0,0,0,0,0,0,0,0
9,124,0.0,0.0,0,0,0,0,0,0,0
1,125,1.0,1.0,1,1,1,1,1,1,0
2,125,1.0,1.0,1,1,1,0,0,1,1
3,125,0.0,0.0,0,1,1,0,0,0,0
4,125,1.0,1.0,0,1,0,0,0,1,0
5,125,0.0,0.0,1,1,1,0,1,1,0
6,125,1.0,1.0,1,1,1,1,1,1,1
7,125,1.0,1.0,1,1,1,1,1,1,0
8,125,0.0,0.0,0,0,0,0,0,0,0
9,125,0.0,0.0,0,0,0,0,0,0,0
1,126,0.0,0.0,1,1,1,1,1,0,0
2,126,1.0,1.0,1,1,0,0,1,1,1
3,126,1.0,1.0,1,1,0,0,0,0,0
4,126,0.0,0.0,1,0,0,0,1,0,0
5,126,1.0,1.0,1,1,0,1,1,0,0
6,126,1.0,1.0,1,1,1,1,1,1,1
7,126,0.0,0.0,1,1,1,1,1,0,1
8,126,0.0,0.0,0,0,0,0,0,0,1
9,126,0.0,0.0,0,0,0,0,0,0,0
1,127,1.0,1.0,1,1,1,1,0,0,0
2,127,1.0,1.0,1,0,0,1,1,1,1
3,127,0.0,0.0,1,0,0,0,0,0,0
4,127,0.0,0.0,0,0,0,1,0,0,0
5,127,0.0,0.0,1,0,1,1,0,0,0
6,127,1.0,1.0,1,1,1,1,1,1,1
7,127,1.0,1.0,1,1,1,1,0,1,0
8,127,0.0,0.0,0,0,0,0,0,1,1
9,127,0.0,0.0,0,0,0,0,0,0,0
1,128,1.0,1.0,1,1,1,0,0,0,1
2,128,1.0,1.0,0,0,1,1,1,1,0
3,128,0.0,0.0,0,0,0,0,0,0,0
4,128,0.0,0.0,0,0,1,0,0,0,0
5,128,0.0,0.0,0,1,1,0,0,0,0
6,128,1.0,1.0,1,1,1,1,1,1,1
7,128,0.0,0.0,1,1,1,0,1,0,1
8,128,0.0,0.0,0,0,0,0,1,1,0
9,128,0.0,0.0,0,0,0,0,0,0,0
1,129,0.0,0.0,1,1,0,0,0,1,1
2,129,0.0,0.0,0,1,1,1,1,0,1
3,129,0.0,0.0,0,0,0,0,0,0,1
4,129,0.0,0.0,0,1,0,0,0,0,1
5,129,0.0,0.0,1,1,0,0,0,0,0
6,129,1.0,1.0,1,1,1,1,1,1,1
7,129,0.0,0.0,1,1,0,1,0,1,1
8,129,1.0,1.0,0,0,0,1,1,0,0
9,129,0.0,0.0,0,0,0,0,0,0,0
1,130,1.0,1.0,1,0,0,0,1,1,1
2,130,1.0,1.0,1,1,1,1,0,1,0
3,130,0.0,0.0,0,0,0,0,0,1,0
4,130,0.0,0.0,1,0,0,0,0,1,0
5,130,0.0,0.0,1,0,0,0,0,0,0
6,130,1.0,1.0,1,1,1,1,1,1,1
7,130,0.0,0.0,1,0,1,0,1,1,1
8,130,0.0,0.0,0,0,1,1,0,0,1
9,130,0.0,0.0,0,0,0,0,0,0,0
1,131,0.0,0.0,0,0,0,1,1,1,0
2,131,1.0,1.0,1,1,1,0,1,0,0
3,131,0.0,0.0,0,0,0,0,1,0,0
4,131,0.0,0.0,0,0,0,0,1,0,0
5,131,1.0,1.0,0,0,0,0,0,0,1
6,131,1.0,1.0,1,1,1,1,1,1,1
7,131,0.0,0.0,0,1,0,1,1,1,0
8,131,0.0,0.0,0,1,1,0,0,1,0
9,131,0.0,0.0,0,0,0,0,0,0,0
1,132,1.0,1.0,0,0,1,1,1,0,0
2,132,1.0,1.0,1,1,0,1,0,0,1
3,132,0.0,0.0,0,0,0,1,0,0,1
4,132,1.0,1.0,0,0,0,1,0,0,0
5,132,1.0,1.0,0,0,0,0,0,1,0
6,132,1.0,1.0,1,1,1,1,1,1,0
7,132,0.0,0.0,1,0,1,1,1,0,0
8,132,0.0,0.0,1,1,0,0,1,0,0
9,132,0.0,0.0,0,0,0,0,0,0,0
1,133,0.0,0.0,0,1,1,1,0,0,1
2,133,1.0,1.0,1,0,1,0,0,1,1
3,133,0.0,0.0,0,0,1,0,0,1,0
4,133,0.0,0.0,0,0,1,0,0,0,1
5,133,0.0,0.0,0,0,0,0,1,0,1
6,133,1.0,1.0,1,1,1,1,1,0,1
7,133,0.0,0.0,0,1,1,1,0,0,0
8,133,0.0,0.0,1,0,0,1,0,0,0
9,133,0.0,0.0,0,0,0,0,0,0,1
1,134,1.0,1.0,1,1,1,0,0,1,1
2,134,1.0,1.0,0,1,0,0,1,1,1
3,134,1.0,1.0,0,1,0,0,1,0,1
4,134,0.0,0.0,0,1,0,0,0,1,0
5,134,0.0,0.0,0,0,0,1,0,1,0
6,134,1.0,1.0,1,1,1,1,0,1,1
7,134,0.0,0.0,1,1,1,0,0,0,1
8,134,0.0,0.0,0,0,1,0,0,0,0
9,134,0.0,0.0,0,0,0,0,0,1,0
1,135,1.0,1.0,1,1,0,0,1,1,1
2,135,1.0,1.0,1,0,0,1,1,1,1
3,135,0.0,0.0,1,0,0,1,0,1,0
4,135,1.0,1.0,1,0,0,0,1,0,1
5,135,1.0,1.0,0,0,1,0,1,0,1
6,135,0.0,0.0,1,1,1,0,1,1,1
7,135,0.0,0.0,1,1,0,0,0,1,0
8,135,0.0,0.0,0,1,0,0,0,0,0
9,135,0.0,0.0,0,0,0,0,1,0,0
1,136,0.0,0.0,1,0,0,1,1,1,1
2,136,1.0,1.0,0,0,1,1,1,1,1
3,136,1.0,1.0,0,0,1,0,1,0,0
4,136,0.0,0.0,0,0,0,1,0,1,1
5,136,0.0,0.0,0,1,0,1,0,1,0
6,136,1.0,1.0,1,1,0,1,1,1,1
7,136,0.0,0.0,1,0,0,0,1,0,1
8,136,0.0,0.0,1,0,0,0,0,0,0
9,136,0.0,0.0,0,0,0,1,0,0,0
1,137,1.0,1.0,0,0,1,1,1,1,0
2,137,1.0,1.0,0,1,1,1,1,1,1
3,137,0.0,0.0,0,1,0,1,0,0,1
4,137,0.0,0.0,0,0,1,0,1,1,0
5,137,0.0,0.0,1,0,1,0,1,0,1
6,137,1.0,1.0,1,0,1,1,1,1,1
7,137,0.0,0.0,0,0,0,1,0,1,0
8,137,0.0,0.0,0,0,0,0,0,0,0
9,137,0.0,0.0,0,0,1,0,0,0,0
1,138,0.0,0.0,0,1,1,1,1,0,1
2,138,0.0,0.0,1,1,1,1,1,1,1
3,138,0.0,0.0,1,0,1,0,0,1,0
4,138,1.0,1.0,0,1,0,1,1,0,0
5,138,0.0,0.0,0,1,0,1,0,1,0
6,138,0.0,0.0,0,1,1,1,1,1,1
7,138,0.0,0.0,0,0,1,0,1,0,1
8,138,0.0,0.0,0,0,0,0,0,0,0
9,138,0.0,0.0,0,1,0,0,0,0,0
1,139,1.0,1.0,1,1,1,1,0,1,1
2,139,1.0,1.0,1,1,1,1,1,1,1
3,139,0.0,0.0,0,1,0,0,1,0,0
4,139,0.0,0.0,1,0,1,1,0,0,0
5,139,1.0,1.0,1,0,1,0,1,0,0
6,139,1.0,1.0,1,1,1,1,1,1,1
7,139,0.0,0.0,0,1,0,1,0,1,0
8,139,1.0,1.0,0,0,0,0,0,0,0
9,139,0.0,0.0,1,0,0,0,0,0,0
1,140,1.0,1.0,1,1,1,0,1,1,0
2,140,1.0,1.0,1,1,1,1,1,1,0
3,140,1.0,1.0,1,0,0,1,0,0,0
4,140,0.0,0.0,0,1,1,0,0,0,0
5,140,0.0,0.0,0,1,0,1,0,0,0
6,140,1.0,1.0,1,1,1,1,1,1,1
7,140,0.0,0.0,1,0,1,0,1,0,0
8,140,0.0,0.0,0,0,0,0,0,0,1
9,140,0.0,0.0,0,0,0,0,0,0,0
1,141,1.0,1.0,1,1,0,1,1,0,1
2,141,1.0,1.0,1,1,1,1,1,0,1
3,141,1.0,1.0,0,0,1,0,0,0,0
4,141,0.0,0.0,1,1,0,0,0,0,0
5,141,1.0,1.0,1,0,1,0,0,0,0
6,141,1.0,1.0,1,1,1,1,1,1,1
7,141,0.0,0.0,0,1,0,1,0,0,0
8,141,1.0,1.0,0,0,0,0,0,1,0
9,141,0.0,0.0,0,0,0,0,0,0,0
1,142,1.0,1.0,1,0,1,1,0,1,0
2,142,1.0,1.0,1,1,1,1,0,1,1
3,142,1.0,1.0,0,1,0,0,0,0,0
4,142,0.0,0.0,1,0,0,0,0,0,0
5,142,1.0,1.0,0,1,0,0,0,0,1
6,142,1.0,1.0,1,1,1,1,1,1,1
7,142,0.0,0.0,1,0,1,0,0,0,0
8,142,1.0,1.0,0,0,0,0,1,0,0
9,142,0.0,0.0,0,0,0,0,0,0,0
1,143,1.0,1.0,0,1,1,0,1,0,1
2,143,1.0,1.0,1,1,1,0,1,1,1
3,143,0.0,0.0,1,0,0,0,0,0,0
4,143,0.0,0.0,0,0,0,0,0,0,1
5,143,0.0,0.0,1,0,0,0,0,1,1
6,143,1.0,1.0,1,1,1,1,1,1,1
7,143,1.0,1.0,0,1,0,0,0,0,0
8,143,0.0,0.0,0,0,0,1,0,0,0
9,143,0.0,0.0,0,0,0,0,0,0,0
1,144,0.0,0.0,1,1,0,1,0,1,0
2,144,0.0,0.0,1,1,0,1,1,1,1
3,144,0.0,0.0,0,0,0,0,0,0,0
4,144,0.0,0.0,0,0,0,0,0,1,0
5,144,1.0,1.0,0,0,0,0,1,1,0
6,144,1.0,1.0,1,1,1,1,1,1,1
7,144,1.0,1.0,1,0,0,0,0,0,0
8,144,0.0,0.0,0,0,1,0,0,0,0
9,144,0.0,0.0,0,0,0,0,0,0,0
1,145,0.0,0.0,1,0,1,0,1,0,1
2,145,1.0,1.0,1,0,1,1,1,1,1
3,145,0.0,0.0,0,0,0,0,0,0,1
4,145,1.0,1.0,0,0,0,0,1,0,0
5,145,0.0,0.0,0,0,0,1,1,0,0
6,145,1.0,1.0,1,1,1,1,1,1,1
7,145,1.0,1.0,0,0,0,0,0,0,0
8,145,0.0,0.0,0,1,0,0,0,0,0
9,145,0.0,0.0,0,0,0,0,0,0,0
1,146,1.0,1.0,0,1,0,1,0,1,1
2,146,0.0,0.0,0,1,1,1,1,1,1
3,146,0.0,0.0,0,0,0,0,0,1,0
4,146,0.0,0.0,0,0,0,1,0,0,1
5,146,0.0,0.0,0,0,1,1,0,0,1
6,146,1.0,1.0,1,1,1,1,1,1,0
7,146,0.0,0.0,0,0,0,0,0,0,0
8,146,0.0,0.0,1,0,0,0,0,0,0
9,146,0.0,0.0,0,0,0,0,0,0,0
1,147,0.0,0.0,1,0,1,0,1,1,0
2,147,1.0,1.0,1,1,1,1,1,1,1
3,147,1.0,1.0,0,0,0,0,1,0,1
4,147,0.0,0.0,0,0,1,0,0,1,0
5,147,1.0,1.0,0,1,1,0,0,1,0
6,147,1.0,1.0,1,1,1,1,1,0,1
7,147,0.0,0.0,0,0,0,0,0,0,0
8,147,0.0,0.0,0,0,0,0,0,0,0
9,147,0.0,0.0,0,0,0,0,0,0,0
1,148,0.0,0.0,0,1,0,1,1,0,1
2,148,1.0,1.0,1,1,1,1,1,1,1
3,148,0.0,0.0,0,0,0,1,0,1,0
4,148,1.0,1.0,0,1,0,0,1,0,0
5,148,0.0,0.0,1,1,0,0,1,0,0
6,148,1.0,1.0,1,1,1,1,0,1,1
7,148,0.0,0.0,0,0,0,0,0,0,0
8,148,0.0,0.0,0,0,0,0,0,0,0
9,148,0.0,0.0,0,0,0,0,0,0,0
1,149,0.0,0.0,1,0,1,1,0,1,0
2,149,1.0,1.0,1,1,1,1,1,1,0
3,149,0.0,0.0,0,0,1,0,1,0,0
4,149,0.0,0.0,1,0,0,1,0,0,1
5,149,1.0,1.0,1,0,0,1,0,0,0
6,149,1.0,1.0,1,1,1,0,1,1,0
7,149,0.0,0.0,0,0,0,0,0,0,0
8,149,0.0,0.0,0,0,0,0,0,0,0
9,149,0.0,0.0,0,0,0,0,0,0,0
1,150,0.0,0.0,0,1,1,0,1,0,1
2,150,1.0,1.0,1,1,1,1,1,0,1
3,150,0.0,0.0,0,1,0,1,0,0,0
4,150,0.0,0.0,0,0,1,0,0,1,0
5,150,1.0,1.0,0,0,1,0,0,0,1
6,150,1.0,1.0,1,1,0,1,1,0,1
7,150,1.0,1.0,0,0,0,0,0,0,0
8,150,0.0,0.0,0,0,0,0,0,0,1
9,150,0.0,0.0,0,0,0,0,0,0,0
1,151,1.0,1.0,1,1,0,1,0,1,1
2,151,1.0,1.0,1,1,1,1,0,1,1
3,151,0.0,0.0,1,0,1,0,0,0,1
4,151,0.0,0.0,0,1,0,0,1,0,0
5,151,1.0,1.0,0,1,0,0,0,1,0
6,151,1.0,1.0,1,0,1,1,0,1,1
7,151,1.0,1.0,0,0,0,0,0,0,0
8,151,1.0,1.0,0,0,0,0,0,1,0
9,151,0.0,0.0,0,0,0,0,0,0,0
1,152,1.0,1.0,1,0,1,0,1,1,1
2,152,0.0,0.0,1,1,1,0,1,1,1
3,152,1.0,1.0,0,1,0,0,0,1,1
4,152,1.0,1.0,1,0,0,1,0,0,0
5,152,1.0,1.0,1,0,0,0,1,0,1
6,152,1.0,1.0,0,1,1,0,1,1,1
7,152,1.0,1.0,0,0,0,0,0,0,0
8,152,0.0,0.0,0,0,0,0,1,0,1
9,152,0.0,0.0,0,0,0,0,0,0,0
1,153,0.0,0.0,0,1,0,1,1,1,1
2,153,1.0,1.0,1,1,0,1,1,1,1
3,153,0.0,0.0,1,0,0,0,1,1,1
4,153,0.0,0.0,0,0,1,0,0,0,0
5,153,0.0,0.0,0,0,0,1,0,1,1
6,153,1.0,1.0,1,1,0,1,1,1,1
7,153,1.0,1.0,0,0,0,0,0,0,0
8,153,0.0,0.0,0,0,0,1,0,1,1
9,153,0.0,0.0,0,0,0,0,0,0,0
1,154,1.0,1.0,1,0,1,1,1,1,1
2,154,1.0,1.0,1,0,1,1,1,1,1
3,154,1.0,1.0,0,0,0,1,1,1,0
4,154,1.0,1.0,0,1,0,0,0,0,0
5,154,0.0,0.0,0,0,1,0,1,1,0
6,154,1.0,1.0,1,0,1,1,1,1,1
7,154,0.0,0.0,0,0,0,0,0,0,1
8,154,0.0,0.0,0,0,1,0,1,1,0
9,154,0.0,0.0,0,0,0,0,0,0,0
1,155,1.0,1.0,0,1,1,1,1,1,0
2,155,0.0,0.0,0,1,1,1,1,1,0
3,155,1.0,1.0,0,0,1,1,1,0,0
4,155,1.0,1.0,1,0,0,0,0,0,0
5,155,1.0,1.0,0,1,0,1,1,0,1
6,155,0.0,0.0,0,1,1,1,1,1,1
7,155,0.0,0.0,0,0,0,0,0,1,1
8,155,0.0,0.0,0,1,0,1,1,0,0
9,155,0.0,0.0,0,0,0,0,0,0,0
1,156,1.0,1.0,1,1,1,1,1,0,0
2,156,1.0,1.0,1,1,1,1,1,0,1
3,156,1.0,1.0,0,1,1,1,0,0,0
4,156,0.0,0.0,0,0,0,0,0,0,1
5,156,1.0,1.0,1,0,1,1,0,1,0
6,156,1.0,1.0,1,1,1,1,1,1,1
7,156,0.0,0.0,0,0,0,0,1,1,1
8,156,0.0,0.0,1,0,1,1,0,0,0
9,156,0.0,0.0,0,0,0,0,0,0,0
1,157,1.0,1.0,1,1,1,1,0,0,1
2,157,1.0,1.0,1,1,1,1,0,1,0
3,157,1.0,1.0,1,1,1,0,0,0,0
4,157,0.0,0.0,0,0,0,0,0,1,0
5,157,1.0,1.0,0,1,1,0,1,0,0
6,157,1.0,1.0,1,1,1,1,1,1,1
7,157,0.0,0.0,0,0,0,1,1,1,0
8,157,0.0,0.0,0,1,1,0,0,0,0
9,157,0.0,0.0,0,0,0,0,0,0,0
1,158,1.0,1.0,1,1,1,0,0,1,0
2,158,1.0,1.0,1,1,1,0,1,0,1
3,158,1.0,1.0,1,1,0,0,0,0,1
4,158,0.0,0.0,0,0,0,0,1,0,0
5,158,1.0,1.0,1,1,0,1,0,0,1
6,158,1.0,1.0,1,1,1,1,1,1,1
7,158,0.0,0.0,0,0,1,1,1,0,0
8,158,0.0,0.0,1,1,0,0,0,0,0
9,158,0.0,0.0,0,0,0,0,0,0,0
1,159,1.0,1.0,1,1,0,0,1,0,0
2,159,0.0,0.0,1,1,0,1,0,1,1
3,159,1.0,1.0,1,0,0,0,0,1,0
4,159,0.0,0.0,0,0,0,1,0,0,1
5,159,0.0,0.0,1,0,1,0,0,1,0
6,159,1.0,1.0,1,1,1,1,1,1,1
7,159,0.0,0.0,0,1,1,1,0,0,0
8,159,0.0,0.0,1,0,0,0,0,0,0
9,159,0.0,0.0,0,0,0,0,0,0,0
1,160,1.0,1.0,1,0,0,1,0,0,0
2,160,0.0,0.0,1,0,1,0,1,1,1
3,160,1.0,1.0,0,0,0,0,1,0,0
4,160,0.0,0.0,0,0,1,0,0,1,0
5,160,0.0,0.0,0,1,0,0,1,0,1
6,160,0.0,0.0,1,1,1,1,1,1,1
7,160,1.0,1.0,1,1,1,0,0,0,0
8,160,0.0,0.0,0,0,0,0,0,0,0
9,160,0.0,0.0,0,0,0,0,0,0,0
1,161,0.0,0.0,0,0,1,0,0,0,0
2,161,1.0,1.0,0,1,0,1,1,1,1
3,161,0.0,0.0,0,0,0,1,0,0,0
4,161,0.0,0.0,0,1,0,0,1,0,0
5,161,1.0,1.0,1,0,0,1,0,1,1
6,161,0.0,0.0,1,1,1,1,1,1,1
7,161,0.0,0.0,1,1,0,0,0,0,1
8,161,0.0,0.0,0,0,0,0,0,0,0
9,161,0.0,0.0,0,0,0,0,0,0,0
1,162,1.0,1.0,0,1,0,0,0,0,1
2,162,1.0,1.0,1,0,1,1,1,1,1
3,162,0.0,0.0,0,0,1,0,0,0,0
4,162,0.0,0.0,1,0,0,1,0,0,0
5,162,1.0,1.0,0,0,1,0,1,1,1
6,162,1.0,1.0,1,1,1,1,1,1,1
7,162,0.0,0.0,1,0,0,0,0,1,1
8,162,0.0,0.0,0,0,0,0,0,0,1
9,162,0.0,0.0,0,0,0,0,0,0,0
1,163,1.0,1.0,1,0,0,0,0,1,1
2,163,0.0,0.0,0,1,1,1,1,1,0
3,163,1.0,1.0,0,1,0,0,0,0,1
4,163,0.0,0.0,0,0,1,0,0,0,1
5,163,0.0,0.0,0,1,0,1,1,1,1
6,163,1.0,1.0,1,1,1,1,1,1,1
7,163,0.0,0.0,0,0,0,0,1,1,1
8,163,0.0,0.0,0,0,0,0,0,1,0
9,163,0.0,0.0,0,0,0,0,0,0,0
1,164,1.0,1.0,0,0,0,0,1,1,0
2,164,1.0,1.0,1,1,1,1,1,0,1
3,164,1.0,1.0,1,0,0,0,0,1,0
4,164,0.0,0.0,0,1,0,0,0,1,0
5,164,0.0,0.0,1,0,1,1,1,1,0
6,164,1.0,1.0,1,1,1,1,1,1,1
7,164,0.0,0.0,0,0,0,1,1,1,1
8,164,0.0,0.0,0,0,0,0,1,0,0
9,164,0.0,0.0,0,0,0,0,0,0,0
1,165,1.0,1.0,0,0,0,1,1,0,1
2,165,1.0,1.0,1,1,1,1,0,1,1
3,165,1.0,1.0,0,0,0,0,1,0,1
4,165,0.0,0.0,1,0,0,0,1,0,1
5,165,0.0,0.0,0,1,1,1,1,0,0
6,165,1.0,1.0,1,1,1,1,1,1,1
7,165,0.0,0.0,0,0,1,1,1,1,0
8,165,0.0,0.0,0,0,0,1,0,0,0
9,165,0.0,0.0,0,0,0,0,0,0,0
1,166,1.0,1.0,0,0,1,1,0,1,1
2,166,1.0,1.0,1,1,1,0,1,1,0
3,166,0.0,0.0,0,0,0,1,0,1,1
4,166,1.0,1.0,0,0,0,1,0,1,1
5,166,1.0,1.0,1,1,1,1,0,0,1
6,166,1.0,1.0,1,1,1,1,1,1,0
7,166,0.0,0.0,0,1,1,1,1,0,0
8,166,0.0,0.0,0,0,1,0,0,0,0
9,166,0.0,0.0,0,0,0,0,0,0,0
1,167,1.0,1.0,0,1,1,0,1,1,1
2,167,1.0,1.0,1,1,0,1,1,0,1
3,167,0.0,0.0,0,0,1,0,1,1,1
4,167,0.0,0.0,0,0,1,0,1,1,0
5,167,0.0,0.0,1,1,1,0,0,1,1
6,167,1.0,1.0,1,1,1,1,1,0,1
7,167,0.0,0.0,1,1,1,1,0,0,0
8,167,0.0,0.0,0,1,0,0,0,0,0
9,167,0.0,0.0,0,0,0,0,0,0,0
1,168,1.0,1.0,1,1,0,1,1,1,1
2,168,1.0,1.0,1,0,1,1,0,1,1
3,168,0.0,0.0,0,1,0,1,1,1,1
4,168,0.0,0.0,0,1,0,1,1,0,0
5,168,0.0,0.0,1,1,0,0,1,1,1
6,168,1.0,1.0,1,1,1,1,0,1,1
7,168,1.0,1.0,1,1,1,0,0,0,0
8,168,0.0,0.0,1,0,0,0,0,0,0
9,168,0.0,0.0,0,0,0,0,0,0,0
1,169,0.0,0.0,1,0,1,1,1,1,1
2,169,1.0,1.0,0,1,1,0,1,1,1
3,169,1.0,1.0,1,0,1,1,1,1,1
4,169,1.0,1.0,1,0,1,1,0,0,0
5,169,0.0,0.0,1,0,0,1,1,1,1
6,169,1.0,1.0,1,1,1,0,1,1,1
7,169,0.0,0.0,1,1,0,0,0,0,0
8,169,0.0,0.0,0,0,0,0,0,0,0
9,169,0.0,0.0,0,0,0,0,0,0,0
1,170,1.0,1.0,0,1,1,1,1,1,1
2,170,1.0,1.0,1,1,0,1,1,1,0
3,170,0.0,0.0,0,1,1,1,1,1,1
4,170,0.0,0.0,0,1,1,0,0,0,0
5,170,1.0,1.0,0,0,1,1,1,1,0
6,170,1.0,1.0,1,1,0,1,1,1,1
7,170,0.0,0.0,1,0,0,0,0,0,0
8,170,0.0,0.0,0,0,0,0,0,0,0
9,170,0.0,0.0,0,0,0,0,0,0,0
1,171,0.0,0.0,1,1,1,1,1,1,1
2,171,1.0,1.0,1,0,1,1,1,0,0
3,171,1.0,1.0,1,1,1,1,1,1,1
4,171,0.0,0.0,1,1,0,0,0,0,0
5,171,1.0,1.0,0,1,1,1,1,0,0
6,171,1.0,1.0,1,0,1,1,1,1,0
7,171,0.0,0.0,0,0,0,0,0,0,1
8,171,1.0,1.0,0,0,0,0,0,0,0
9,171,0.0,0.0,0,0,0,0,0,0,0
1,172,1.0,1.0,1,1,1,1,1,1,0
2,172,1.0,1.0,0,1,1,1,0,0,1
3,172,0.0,0.0,1,1,1,1,1,1,0
4,172,0.0,0.0,1,0,0,0,0,0,0
5,172,0.0,0.0,1,1,1,1,0,0,1
6,172,1.0,1.0,0,1,1,1,1,0,0
7,172,0.0,0.0,0,0,0,0,0,1,0
8,172,0.0,0.0,0,0,0,0,0,0,0
9,172,0.0,0.0,0,0,0,0,0,0,0
1,173,0.0,0.0,1,1,1,1,1,0,1
2,173,1.0,1.0,1,1,1,0,0,1,1
3,173,0.0,0.0,1,1,1,1,1,0,0
4,173,0.0,0.0,0,0,0,0,0,0,0
5,173,1.0,1.0,1,1,1,0,0,1,1
6,173,1.0,1.0,1,1,1,1,0,0,1
7,173,0.0,0.0,0,0,0,0,1,0,0
8,173,1.0,1.0,0,0,0,0,0,0,0
9,173,0.0,0.0,0,0,0,0,0,0,0
1,174,1.0,1.0,1,1,1,1,0,1,1
2,174,1.0,1.0,1,1,0,0,1,1,0
3,174,0.0,0.0,1,1,1,1,0,0,1
4,174,0.0,0.0,0,0,0,0,0,0,0
5,174,0.0,0.0,1,1,0,0,1,1,0
6,174,1.0,1.0,1,1,1,0,0,1,1
7,174,0.0,0.0,0,0,0,1,0,0,0
8,174,0.0,0.0,0,0,0,0,0,0,0
9,174,1.0,1.0,0,0,0,0,0,0,0
1,175,1.0,1.0,1,1,1,0,1,1,1
2,175,1.0,1.0,1,0,0,1,1,0,1
3,175,0.0,0.0,1,1,1,0,0,1,1
4,175,0.0,0.0,0,0,0,0,0,0,0
5,175,1.0,1.0,1,0,0,1,1,0,0
6,175,1.0,1.0,1,1,0,0,1,1,1
7,175,1.0,1.0,0,0,1,0,0,0,0
8,175,0.0,0.0,0,0,0,0,0,0,0
9,175,0.0,0.0,0,0,0,0,0,0,0
1,176,1.0,1.0,1,1,0,1,1,1,1
2,176,1.0,1.0,0,0,1,1,0,1,1
3,176,1.0,1.0,1,1,0,0,1,1,1
4,176,0.0,0.0,0,0,0,0,0,0,0
5,176,0.0,0.0,0,0,1,1,0,0,0
6,176,1.0,1.0,1,0,0,1,1,1,1
7,176,0.0,0.0,0,1,0,0,0,0,0
8,176,1.0,1.0,0,0,0,0,0,0,0
9,176,0.0,0.0,0,0,0,0,0,0,0
1,177,1.0,1.0,1,0,1,1,1,1,1
2,177,1.0,1.0,0,1,1,0,1,1,1
3,177,0.0,0.0,1,0,0,1,1,1,0
4,177,0.0,0.0,0,0,0,0,0,0,1
5,177,0.0,0.0,0,1,1,0,0,0,1
6,177,1.0,1.0,0,0,1,1,1,1,1
7,177,0.0,0.0,1,0,0,0,0,0,0
8,177,0.0,0.0,0,0,0,0,0,0,0
9,177,0.0,0.0,0,0,0,0,0,0,0
1,178,1.0,1.0,0,1,1,1,1,1,1
2,178,1.0,1.0,1,1,0,1,1,1,1
3,178,0.0,0.0,0,0,1,1,1,0,0
4,178,1.0,1.0,0,0,0,0,0,1,0
5,178,1.0,1.0,1,1,0,0,0,1,0
6,178,1.0,1.0,0,1,1,1,1,1,1
7,178,0.0,0.0,0,0,0,0,0,0,0
8,178,0.0,0.0,0,0,0,0,0,0,0
9,178,0.0,0.0,0,0,0,0,0,0,0
1,179,0.0,0.0,1,1,1,1,1,1,1
2,179,1.0,1.0,1,0,1,1,1,1,1
3,179,0.0,0.0,0,1,1,1,0,0,0
4,179,0.0,0.0,0,0,0,0,1,0,0
5,179,1.0,1.0,1,0,0,0,1,0,0
6,179,1.0,1.0,1,1,1,1,1,1,1
7,179,0.0,0.0,0,0,0,0,0,0,1
8,179,0.0,0.0,0,0,0,0,0,0,0
9,179,0.0,0.0,0,0,0,0,0,0,0
1,180,1.0,1.0,1,1,1,1,1,1,0
2,180,1.0,1.0,0,1,1,1,1,1,1
3,180,1.0,1.0,1,1,1,0,0,0,1
4,180,0.0,0.0,0,0,0,1,0,0,1
5,180,0.0,0.0,0,0,0,1,0,0,0
6,180,1.0,1.0,1,1,1,1,1,1,1
7,180,0.0,0.0,0,0,0,0,0,1,0
8,180,0.0,0.0,0,0,0,0,0,0,0
9,180,0.0,0.0,0,0,0,0,0,0,0
1,181,1.0,1.0,1,1,1,1,1,0,1
2,181,0.0,0.0,1,1,1,1,1,1,1
3,181,0.0,0.0,1,1,0,0,0,1,0
4,181,0.0,0.0,0,0,1,0,0,1,0
5,181,0.0,0.0,0,0,1,0,0,0,1
6,181,1.0,1.0,1,1,1,1,1,1,1
7,181,0.0,0.0,0,0,0,0,1,0,0
8,181,0.0,0.0,0,0,0,0,0,0,0
9,181,0.0,0.0,0,0,0,0,0,0,0
1,182,1.0,1.0,1,1,1,1,0,1,0
2,182,1.0,1.0,1,1,1,1,1,1,1
3,182,1.0,1.0,1,0,0,0,1,0,1
4,182,0.0,0.0,0,1,0,0,1,0,0
5,182,0.0,0.0,0,1,0,0,0,1,1
6,182,1.0,1.0,1,1,1,1,1,1,1
7,182,1.0,1.0,0,0,0,1,0,0,0
8,182,0.0,0.0,0,0,0,0,0,0,1
9,182,1.0,1.0,0,0,0,0,0,0,0
1,183,1.0,1.0,1,1,1,0,1,0,1
2,183,0.0,0.0,1,1,1,1,1,1,1
3,183,0.0,0.0,0,0,0,1,0,1,0
4,183,0.0,0.0,1,0,0,1,0,0,0
5,183,0.0,0.0,1,0,0,0,1,1,0
6,183,1.0,1.0,1,1,1,1,1,1,1
7,183,0.0,0.0,0,0,1,0,0,0,0
